Initialising fast UCB table... done
Time in this step: 0.0323322
Time in this step: 0.0311834
Time in this step: 0.0313005
Time in this step: 0.0302429
Time in this step: 0.0288857
Time in this step: 0.0275891
Time in this step: 0.0266809
Time in this step: 0.0246897
Time in this step: 0.0219597
Time in this step: 0.0209921
Time in this step: 0.0156204
Time in this step: 0.0132872
Time in this step: 0.0104256
Terminated
Discounted return = 41, average = 35.4
Undiscounted return = 41, average = 35.4
Starting run 16 with 512 simulations... 
Time in this step: 0.0748101
Time in this step: 0.0712947
Time in this step: 0.0711751
Time in this step: 0.0690974
Time in this step: 0.0682426
Time in this step: 0.0682341
Time in this step: 0.0656912
Time in this step: 0.0646767
Time in this step: 0.0664577
Time in this step: 0.0645026
Time in this step: 0.0620797
Time in this step: 0.0615172
Time in this step: 0.0605585
Time in this step: 0.0614732
Time in this step: 0.0608428
Time in this step: 0.0599465
Time in this step: 0.0592896
Time in this step: 0.0585051
Time in this step: 0.05707
Time in this step: 0.056807
Time in this step: 0.0563143
Time in this step: 0.0544068
Time in this step: 0.0525809
Time in this step: 0.0540428
Time in this step: 0.052939
Time in this step: 0.0521168
Time in this step: 0.0511565
Time in this step: 0.049284
Time in this step: 0.0478214
Time in this step: 0.0481616
Time in this step: 0.0465609
Time in this step: 0.0468833
Time in this step: 0.0452555
Time in this step: 0.0451624
Time in this step: 0.042432
Time in this step: 0.0424039
Time in this step: 0.0417986
Time in this step: 0.0409453
Time in this step: 0.0403663
Time in this step: 0.0397442
Time in this step: 0.0388658
Time in this step: 0.0379966
Time in this step: 0.0367412
Time in this step: 0.0360964
Time in this step: 0.033637
Time in this step: 0.0333352
Time in this step: 0.0313326
Time in this step: 0.0312622
Time in this step: 0.0313438
Time in this step: 0.0290951
Time in this step: 0.0294041
Out of particles, finishing episode with SelectRandom
Terminated
Discounted return = 4, average = 33.4375
Undiscounted return = 4, average = 33.4375
Starting run 17 with 512 simulations... 
Time in this step: 0.073437
Time in this step: 0.0697749
Time in this step: 0.0690662
Time in this step: 0.0690128
Time in this step: 0.0675714
Time in this step: 0.066604
Time in this step: 0.0657122
Time in this step: 0.064588
Time in this step: 0.0648184
Time in this step: 0.0630196
Time in this step: 0.0630331
Time in this step: 0.0613724
Time in this step: 0.0605828
Time in this step: 0.0614234
Time in this step: 0.0601607
Time in this step: 0.0601297
Time in this step: 0.0594972
Time in this step: 0.0584741
Time in this step: 0.0569219
Time in this step: 0.0564846
Time in this step: 0.0548268
Time in this step: 0.0547717
Time in this step: 0.0540547
Time in this step: 0.0527859
Time in this step: 0.0522522
Time in this step: 0.051324
Time in this step: 0.0506062
Time in this step: 0.0483104
Time in this step: 0.0472522
Time in this step: 0.0478901
Time in this step: 0.0462048
Time in this step: 0.0453433
Time in this step: 0.0437855
Time in this step: 0.0437545
Time in this step: 0.0420441
Time in this step: 0.0430569
Time in this step: 0.0408612
Time in this step: 0.0414043
Time in this step: 0.0406437
Time in this step: 0.0387586
Time in this step: 0.0389107
Time in this step: 0.037546
Time in this step: 0.0364623
Time in this step: 0.0357083
Time in this step: 0.0348416
Time in this step: 0.0342908
Time in this step: 0.0324843
Time in this step: 0.0327717
Time in this step: 0.0314709
Time in this step: 0.0312915
Time in this step: 0.0297223
Time in this step: 0.029208
Time in this step: 0.0281268
Time in this step: 0.0272994
Time in this step: 0.0261457
Time in this step: 0.0256373
Time in this step: 0.0251254
Time in this step: 0.0252542
Time in this step: 0.0237396
Time in this step: 0.0239329
Time in this step: 0.0217994
Time in this step: 0.0218536
Time in this step: 0.0214874
Time in this step: 0.0203355
Time in this step: 0.0194192
Time in this step: 0.0170667
Time in this step: 0.00878457
Terminated
Discounted return = 33, average = 33.4118
Undiscounted return = 33, average = 33.4118
Starting run 18 with 512 simulations... 
Time in this step: 0.0732021
Time in this step: 0.0697818
Time in this step: 0.0687393
Time in this step: 0.0689528
Time in this step: 0.0677491
Time in this step: 0.0665789
Time in this step: 0.0659268
Time in this step: 0.0650831
Time in this step: 0.0637095
Time in this step: 0.063108
Time in this step: 0.0618537
Time in this step: 0.0613068
Time in this step: 0.0602821
Time in this step: 0.0592439
Time in this step: 0.0585559
Time in this step: 0.0578049
Time in this step: 0.0567156
Time in this step: 0.0561099
Time in this step: 0.0548251
Time in this step: 0.0545101
Time in this step: 0.0534829
Time in this step: 0.0526993
Time in this step: 0.0519883
Time in this step: 0.0509582
Time in this step: 0.0505214
Time in this step: 0.0497579
Time in this step: 0.0492719
Time in this step: 0.0476726
Time in this step: 0.0470819
Time in this step: 0.0459601
Time in this step: 0.0452701
Time in this step: 0.0446725
Time in this step: 0.0429991
Time in this step: 0.042488
Time in this step: 0.0410303
Time in this step: 0.0395235
Time in this step: 0.0389677
Time in this step: 0.0398708
Time in this step: 0.0379702
Time in this step: 0.0369042
Time in this step: 0.0366513
Time in this step: 0.0358524
Time in this step: 0.0350913
Time in this step: 0.0348337
Time in this step: 0.0338999
Time in this step: 0.0331589
Time in this step: 0.0329814
Time in this step: 0.03171
Time in this step: 0.0315724
Time in this step: 0.0305786
Time in this step: 0.0300287
Time in this step: 0.0278736
Time in this step: 0.0275953
Time in this step: 0.0271343
Time in this step: 0.0261512
Time in this step: 0.0255275
Time in this step: 0.0246782
Time in this step: 0.0231787
Time in this step: 0.0203044
Time in this step: 0.010429
Terminated
Discounted return = 40, average = 33.7778
Undiscounted return = 40, average = 33.7778
Starting run 19 with 512 simulations... 
Time in this step: 0.0764174
Time in this step: 0.0728318
Time in this step: 0.0698292
Time in this step: 0.0708974
Time in this step: 0.0673905
Time in this step: 0.0685592
Time in this step: 0.0684344
Time in this step: 0.0674215
Time in this step: 0.0650481
Time in this step: 0.0648195
Time in this step: 0.0640334
Time in this step: 0.0638811
Time in this step: 0.0626549
Time in this step: 0.0599326
Time in this step: 0.0612377
Time in this step: 0.0605614
Time in this step: 0.0591591
Time in this step: 0.0570607
Time in this step: 0.0555166
Time in this step: 0.0561393
Time in this step: 0.0533985
Time in this step: 0.053136
Time in this step: 0.0529662
Time in this step: 0.0518514
Time in this step: 0.0504444
Time in this step: 0.0491695
Time in this step: 0.0489758
Time in this step: 0.0482573
Time in this step: 0.0483924
Time in this step: 0.0475946
Time in this step: 0.0445638
Time in this step: 0.0453343
Time in this step: 0.0422525
Time in this step: 0.0432313
Time in this step: 0.0415705
Time in this step: 0.0403001
Time in this step: 0.039569
Time in this step: 0.0401881
Time in this step: 0.038713
Time in this step: 0.0373416
Time in this step: 0.0369887
Time in this step: 0.0361029
Time in this step: 0.0368387
Time in this step: 0.0345055
Time in this step: 0.0341267
Time in this step: 0.0332781
Time in this step: 0.0329639
Time in this step: 0.0316073
Time in this step: 0.0297998
Out of particles, finishing episode with SelectRandom
Terminated
Discounted return = 1, average = 32.0526
Undiscounted return = 1, average = 32.0526
Starting run 20 with 512 simulations... 
Time in this step: 0.0749072
Time in this step: 0.0734028
Time in this step: 0.0710556
Time in this step: 0.0707849
Time in this step: 0.0700034
Time in this step: 0.0663305
Time in this step: 0.0659573
Time in this step: 0.0656815
Time in this step: 0.0639437
Time in this step: 0.0636122
Time in this step: 0.0626143
Time in this step: 0.0615858
Time in this step: 0.061147
Time in this step: 0.0602822
Time in this step: 0.059081
Time in this step: 0.0583576
Time in this step: 0.0573952
Time in this step: 0.0567478
Time in this step: 0.0559484
Time in this step: 0.055029
Time in this step: 0.0537818
Time in this step: 0.0529086
Time in this step: 0.0523187
Time in this step: 0.0514255
Time in this step: 0.0503169
Time in this step: 0.0492268
Time in this step: 0.0483759
Time in this step: 0.0473265
Time in this step: 0.0473093
Time in this step: 0.0467456
Time in this step: 0.0450619
Time in this step: 0.0445712
Time in this step: 0.0430366
Time in this step: 0.0429299
Time in this step: 0.041819
Time in this step: 0.0411837
Time in this step: 0.0401619
Time in this step: 0.0410053
Time in this step: 0.0387454
Time in this step: 0.039129
Time in this step: 0.0372995
Time in this step: 0.0362149
Time in this step: 0.0361482
Time in this step: 0.0353892
Time in this step: 0.034209
Time in this step: 0.0335045
Time in this step: 0.0334175
Time in this step: 0.0321962
Time in this step: 0.0316806
Time in this step: 0.0298194
Time in this step: 0.0296247
Time in this step: 0.0288363
Time in this step: 0.0269072
Time in this step: 0.0272079
Time in this step: 0.0262267
Time in this step: 0.0256099
Time in this step: 0.0241573
Time in this step: 0.0222443
Time in this step: 0.0196991
Time in this step: 0.0190725
Time in this step: 0.00945984
Terminated
Discounted return = 39, average = 32.4
Undiscounted return = 39, average = 32.4
Simulations = 512
Runs = 20
Undiscounted return = 32.4 +- 2.94058
Discounted return = 32.4 +- 2.94058
Time = 3.04909
